Price,Open,High,Low,Close,Volume,Daily Return
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,
Date,,,,,,
2017-07-13,2444.99,2449.32,2441.69,2447.83,3068510000,0.00187455233807432
2017-07-14,2449.16,2463.54,2446.69,2459.27,2738460000,0.0046735271648765675
2017-07-17,2459.5,2462.82,2457.16,2459.14,2800580000,-5.286121491343554e-05
2017-07-18,2455.88,2460.92,2450.34,2460.61,2974090000,0.0005977699520971491
2017-07-19,2463.85,2473.83,2463.85,2473.83,3063810000,0.0053726514969865136
2017-07-20,2475.56,2477.62,2468.43,2473.45,3223820000,-0.00015360796821128897
2017-07-21,2467.4,2472.54,2465.06,2472.54,3066880000,-0.0003679071741898854
2017-07-24,2472.04,2473.1,2466.32,2469.91,3019920000,-0.0010636834995592093
2017-07-25,2477.88,2481.24,2474.91,2477.13,4116360000,0.002923183435833865
2017-07-26,2479.97,2481.69,2474.94,2477.83,3597830000,0.0002825850883885206
2017-07-27,2482.76,2484.04,2459.93,2475.42,4035740000,-0.0009726252406339064
2017-07-28,2469.12,2473.53,2464.66,2472.1,3302850000,-0.0013411865461215866
2017-07-31,2475.94,2477.96,2468.53,2470.3,3475930000,-0.0007281258848751415
2017-08-01,2477.1,2478.51,2471.14,2476.35,3470260000,0.002449095251588762
2017-08-02,2480.38,2480.38,2466.48,2477.57,3487150000,0.0004926605689827834
2017-08-03,2476.03,2476.03,2468.85,2472.16,3662410000,-0.0021835911800677232
2017-08-04,2476.88,2480.0,2472.08,2476.83,3239980000,0.0018890363083294837
2017-08-07,2477.14,2480.95,2475.88,2480.91,2935130000,0.001647266869345021
2017-08-08,2478.35,2490.87,2470.32,2474.92,3347480000,-0.002414436638168982
2017-08-09,2465.35,2474.41,2462.08,2474.02,3310960000,-0.0003636481179190021
2017-08-10,2465.38,2465.38,2437.75,2438.21,3635820000,-0.01447441815345063
2017-08-11,2441.04,2448.09,2437.85,2441.32,3161830000,0.0012755258980974293
2017-08-14,2454.96,2468.22,2454.96,2465.84,2824320000,0.01004374682548792
2017-08-15,2468.66,2468.9,2461.61,2464.61,2922430000,-0.0004988158193557357
2017-08-16,2468.63,2474.93,2463.86,2468.11,2956570000,0.0014201029777529683
2017-08-17,2462.95,2465.02,2430.01,2430.01,3164950000,-0.015436913265616137
2017-08-18,2427.64,2440.27,2420.69,2425.55,3426970000,-0.0018353833934839914
2017-08-21,2425.5,2430.58,2417.35,2428.37,2803650000,0.0011626229102676966
2017-08-22,2433.75,2454.77,2433.67,2452.51,2780990000,0.009940824503679613
2017-08-23,2444.88,2448.91,2441.42,2444.04,2796950000,-0.003453604674394928
2017-08-24,2447.91,2450.39,2436.19,2438.97,2849680000,-0.002074434133647607
2017-08-25,2444.72,2453.96,2442.22,2443.05,2593350000,0.0016728373042720346
2017-08-28,2447.35,2449.12,2439.03,2444.24,2682920000,0.00048709604797259054
2017-08-29,2431.94,2449.19,2428.2,2446.3,2739460000,0.0008427977612674997
2017-08-30,2446.06,2460.31,2443.77,2457.59,2637780000,0.004615133058087695
2017-08-31,2462.65,2475.01,2462.65,2471.65,3353860000,0.005721051924853171
2017-09-01,2474.42,2480.38,2473.85,2476.55,2712780000,0.0019824813383773066
2017-09-05,2470.35,2471.97,2446.55,2457.85,3502190000,-0.007550826754961659
2017-09-06,2463.83,2469.64,2459.2,2465.54,3400200000,0.003128750737433128
2017-09-07,2468.06,2468.62,2460.29,2465.1,3365780000,-0.00017845989113951521
2017-09-08,2462.25,2467.11,2459.4,2461.43,3308360000,-0.001488783416494277
2017-09-11,2474.52,2488.95,2474.52,2488.11,3293460000,0.01083922760346634
2017-09-12,2491.94,2496.77,2490.37,2496.48,3234280000,0.003363999180100441
2017-09-13,2493.89,2498.37,2492.14,2498.37,3371370000,0.0007570659488558285
2017-09-14,2494.56,2498.43,2491.35,2495.62,3422470000,-0.0011007176679195263
2017-09-15,2495.67,2500.23,2493.16,2500.23,4862970000,0.0018472363580994688
2017-09-18,2502.51,2508.32,2499.92,2503.87,3204700000,0.0014558660603223306
2017-09-19,2506.29,2507.84,2503.19,2506.65,3253760000,0.0011102812845715793
2017-09-20,2506.84,2508.85,2496.67,2508.24,3584570000,0.0006343127281429606
2017-09-21,2507.16,2507.16,2499.0,2500.6,2965590000,-0.003045960514145296
2017-09-22,2497.26,2503.47,2496.54,2502.22,2877980000,0.0006478445173156988
2017-09-25,2499.39,2502.54,2488.03,2496.66,3314530000,-0.002222026840165925
2017-09-26,2501.04,2503.51,2495.12,2496.84,3070770000,7.209632068461147e-05
2017-09-27,2503.3,2511.75,2495.91,2507.04,3485070000,0.004085163646849521
2017-09-28,2503.41,2510.81,2502.93,2510.06,3173030000,0.0012046078243665992
2017-09-29,2509.96,2519.44,2507.99,2519.36,3220260000,0.0037050907149631662
2017-10-02,2521.2,2529.23,2520.4,2529.12,3226370000,0.0038739997459671383
2017-10-03,2530.34,2535.13,2528.85,2534.58,3073480000,0.002158853672423522
2017-10-04,2533.48,2540.53,2531.8,2537.74,3020770000,0.0012467548864110167
2017-10-05,2540.86,2552.51,2540.02,2552.07,3059730000,0.005646756562926125
2017-10-06,2547.44,2549.41,2543.79,2549.33,2898270000,-0.0010736382622734686
2017-10-09,2551.39,2551.82,2541.6,2544.73,2486940000,-0.001804395664743219
2017-10-10,2549.99,2555.23,2544.86,2550.64,2962610000,0.002322446782173193
2017-10-11,2550.62,2555.24,2547.95,2555.24,2991320000,0.001803468933287311
2017-10-12,2552.88,2555.33,2548.31,2550.93,3157280000,-0.0016867300136190755
2017-10-13,2555.66,2557.65,2552.09,2553.17,3150470000,0.0008781111202582625
2017-10-16,2555.57,2559.47,2552.64,2557.64,2918030000,0.0017507647356032052
2017-10-17,2557.17,2559.71,2554.69,2559.36,2901890000,0.0006724949562879612
2017-10-18,2562.87,2564.11,2559.67,2561.26,2999320000,0.0007423730932734074
2017-10-19,2553.39,2562.36,2547.92,2562.1,3019520000,0.0003279635804251946
2017-10-20,2567.56,2575.44,2567.56,2575.21,3394450000,0.005116896296007312
2017-10-23,2578.08,2578.29,2564.33,2564.98,3214470000,-0.0039724915637947555
2017-10-24,2568.66,2572.18,2565.58,2569.13,3435660000,0.0016179463387628878
2017-10-25,2566.52,2567.4,2544.0,2557.15,3885470000,-0.004663057143858063
2017-10-26,2560.08,2567.07,2559.8,2560.4,3891750000,0.0012709461705413538
2017-10-27,2570.26,2582.98,2565.94,2581.07,3896100000,0.008072957350414134
2017-10-30,2577.75,2580.03,2568.25,2572.83,3660230000,-0.0031924744388955872
2017-10-31,2575.99,2578.29,2572.15,2575.26,3844420000,0.0009444852555358096
2017-11-01,2583.21,2588.4,2574.92,2579.36,3841200000,0.001592072256781707
2017-11-02,2579.46,2581.11,2566.17,2579.85,4050140000,0.00018996960486306058
2017-11-03,2581.93,2588.42,2576.77,2587.84,3568710000,0.0030970792875555375
2017-11-06,2587.47,2593.38,2585.66,2591.13,3541970000,0.0012713305304810074
2017-11-07,2592.11,2597.02,2584.35,2590.64,3815190000,-0.00018910668318461443
2017-11-08,2588.71,2595.47,2585.02,2594.38,3898450000,0.0014436587098169973
2017-11-09,2584.0,2586.5,2566.33,2584.62,3844100000,-0.003761977813581785
2017-11-10,2580.18,2583.81,2575.57,2582.3,3489740000,-0.0008976174447306029
2017-11-13,2576.53,2587.66,2574.48,2584.84,3405200000,0.0009836192541532451
2017-11-14,2577.75,2579.66,2566.56,2578.87,3643580000,-0.002309620711533511
2017-11-15,2569.45,2572.84,2557.45,2564.62,3586590000,-0.005525675974360822
2017-11-16,2572.95,2590.09,2572.95,2585.64,3329730000,0.008196146017733552
2017-11-17,2582.94,2583.96,2577.62,2578.85,3309800000,-0.0026260422951377427
2017-11-20,2579.49,2584.64,2578.24,2582.14,3023940000,0.001275762452255913
2017-11-21,2589.17,2601.19,2589.17,2599.03,3351230000,0.006541086075890767
2017-11-22,2600.31,2600.94,2595.23,2597.08,2764110000,-0.0007502799121211767
2017-11-24,2600.42,2604.21,2600.42,2602.42,1385890000,0.002056155374497548
2017-11-27,2602.66,2606.41,2598.87,2601.42,3017720000,-0.0003842577293442506
2017-11-28,2605.94,2627.69,2605.44,2627.04,3493340000,0.00984846737551015
2017-11-29,2627.82,2634.89,2620.32,2626.07,4090630000,-0.00036923685973555553
2017-11-30,2633.93,2657.74,2633.93,2647.58,4965700000,0.008190946928299692
2017-12-01,2645.1,2650.62,2605.52,2642.22,3950930000,-0.00202449028924534
2017-12-04,2657.19,2665.19,2639.03,2639.44,4025840000,-0.0010521455442770167
2017-12-05,2639.78,2648.72,2627.73,2629.57,3547570000,-0.003739429575970621
2017-12-06,2626.24,2634.41,2624.75,2629.27,3253080000,-0.00011408709408766704
2017-12-07,2628.38,2640.99,2626.53,2636.98,3297060000,0.0029323728639507607
2017-12-08,2646.21,2651.65,2644.1,2651.5,3126750000,0.005506298872194781
2017-12-11,2652.19,2660.33,2651.47,2659.99,3141480000,0.0032019611540636816
2017-12-12,2661.73,2669.72,2659.78,2664.11,3568910000,0.0015488780033008354
2017-12-13,2667.59,2671.88,2662.85,2662.85,3568360000,-0.0004729534441145766
2017-12-14,2665.87,2668.09,2652.01,2652.01,3442760000,-0.004070826370242253
2017-12-15,2660.63,2679.63,2659.14,2675.81,5736910000,0.008974325134520456
2017-12-18,2685.92,2694.97,2685.92,2690.16,3727770000,0.005362862086620401
2017-12-19,2692.71,2694.44,2680.74,2681.47,3407680000,-0.003230291135099761
2017-12-20,2688.18,2691.01,2676.11,2679.25,3246230000,-0.0008279040973793172
2017-12-21,2683.02,2692.64,2682.4,2684.57,3293130000,0.0019856303069889503
2017-12-22,2684.22,2685.35,2678.13,2683.34,2401030000,-0.0004581739347455649
2017-12-26,2679.09,2682.74,2677.96,2680.5,1970660000,-0.0010583824636460903
2017-12-27,2682.1,2685.64,2678.91,2682.62,2202900000,0.00079089722066783
2017-12-28,2686.1,2687.66,2682.69,2687.54,2174890000,0.0018340279279212002
2017-12-29,2689.15,2692.12,2673.61,2673.61,2447760000,-0.005183178668968558
2018-01-02,2683.73,2695.89,2682.36,2695.81,3397430000,0.008303380074131894
2018-01-03,2697.85,2714.37,2697.77,2713.06,3544030000,0.006398818907860759
2018-01-04,2719.31,2729.29,2719.07,2723.99,3697340000,0.004028661363921104
2018-01-05,2731.33,2743.45,2727.92,2743.15,3239280000,0.007033799683552555
2018-01-08,2742.67,2748.51,2737.6,2747.71,3246160000,0.0016623225124401397
2018-01-09,2751.15,2759.14,2747.86,2751.29,3467460000,0.0013029031448006378
2018-01-10,2745.55,2750.8,2736.06,2748.23,3579900000,-0.0011122055472160275
2018-01-11,2752.97,2767.56,2752.78,2767.56,3645690000,0.007033618001404562
2018-01-12,2770.18,2787.85,2769.64,2786.24,3587220000,0.006749627831013516
2018-01-16,2798.96,2807.54,2768.64,2776.42,4362880000,-0.0035244630756861017
2018-01-17,2784.99,2807.04,2778.38,2802.56,3790340000,0.009415002053003496
2018-01-18,2802.4,2805.83,2792.56,2798.03,3703300000,-0.001616379310344751
2018-01-19,2802.6,2810.33,2798.08,2810.3,3724230000,0.004385228178396927
2018-01-22,2809.16,2833.03,2808.12,2832.97,3489480000,0.008066754439027823
2018-01-23,2835.05,2842.24,2830.59,2839.13,3541140000,0.002174396481431362
2018-01-24,2845.42,2852.97,2824.81,2837.54,4079270000,-0.0005600307136341964
2018-01-25,2846.24,2848.56,2830.94,2839.25,3873100000,0.0006026346765155566
2018-01-26,2847.48,2872.87,2846.18,2872.87,3474680000,0.011841155234656897
2018-01-29,2867.23,2870.62,2851.48,2853.53,3587420000,-0.006731944014173874
2018-01-30,2832.74,2837.75,2818.27,2822.43,4012070000,-0.010898781509218525
2018-01-31,2832.41,2839.26,2813.04,2823.81,4276270000,0.0004889403811609849
2018-02-01,2816.45,2835.96,2812.7,2821.98,3977380000,-0.0006480605989779287
2018-02-02,2808.92,2808.92,2759.97,2762.13,4340220000,-0.021208513171602883
2018-02-05,2741.06,2763.39,2638.17,2648.94,5310840000,-0.040979244278871785
2018-02-06,2614.78,2701.04,2593.07,2695.14,5917350000,0.017440938639606607
2018-02-07,2690.95,2727.67,2681.33,2681.66,4646300000,-0.0050015954644285765
2018-02-08,2685.01,2685.27,2580.56,2581.0,5333840000,-0.037536451302551344
2018-02-09,2601.78,2638.67,2532.69,2619.55,5690110000,0.014936071290197583
2018-02-12,2636.75,2672.61,2622.45,2656.0,4069220000,0.013914603653299107
2018-02-13,2646.27,2668.84,2637.08,2662.94,3503540000,0.0026129518072288693
2018-02-14,2651.21,2702.1,2648.87,2698.63,4011940000,0.013402479965752168
2018-02-15,2713.46,2731.51,2689.82,2731.2,3696140000,0.0120690869070601
2018-02-16,2727.14,2754.42,2725.11,2732.22,3646920000,0.0003734622144111466
2018-02-20,2722.99,2737.6,2706.76,2716.26,3646920000,-0.005841403693699454
2018-02-21,2720.53,2747.75,2701.29,2701.33,3789040000,-0.00549652831466807
2018-02-22,2710.42,2731.26,2697.77,2703.96,3720620000,0.0009735944886408721
2018-02-23,2715.8,2747.76,2713.74,2747.3,3200360000,0.016028343614550522
2018-02-26,2757.37,2780.64,2753.78,2779.6,3436590000,0.011756997779638123
2018-02-27,2780.45,2789.15,2744.22,2744.28,3752070000,-0.012706864297021059
2018-02-28,2753.78,2761.52,2713.54,2713.83,4244570000,-0.011095806550352139
2018-03-01,2715.22,2730.89,2659.65,2677.67,4514490000,-0.013324342350110263
2018-03-02,2658.89,2696.25,2647.32,2691.25,3891250000,0.005071573420174946
2018-03-05,2681.06,2728.09,2675.75,2720.94,3733640000,0.011032048304691067
2018-03-06,2730.18,2732.08,2711.26,2728.12,3389030000,0.0026387939462098053
2018-03-07,2710.18,2730.6,2701.74,2726.8,3406690000,-0.00048384968403136774
2018-03-08,2732.75,2740.45,2722.65,2738.97,3206040000,0.00446310693853591
2018-03-09,2752.91,2786.57,2751.54,2786.57,3376870000,0.017378795678667736
2018-03-12,2790.54,2796.98,2779.26,2783.02,3216960000,-0.001273967637633433
2018-03-13,2792.31,2801.9,2758.68,2765.31,3324290000,-0.00636359063175973
2018-03-14,2774.06,2777.11,2744.38,2749.48,3394630000,-0.005724493818052956
2018-03-15,2754.27,2763.03,2741.47,2747.33,3543710000,-0.0007819660444884358
2018-03-16,2750.57,2761.85,2749.97,2752.01,5429140000,0.0017034720983646334
2018-03-19,2741.38,2741.38,2694.59,2712.92,3327460000,-0.014204163502312905
2018-03-20,2715.05,2724.22,2710.05,2716.94,3272590000,0.001481798210046792
2018-03-21,2714.99,2739.14,2709.79,2711.93,3434780000,-0.001843986249236318
2018-03-22,2691.36,2695.68,2641.59,2643.69,3765460000,-0.02516289137256489
2018-03-23,2646.71,2657.67,2585.89,2588.26,3829380000,-0.020966906104724736
2018-03-26,2619.35,2661.36,2601.81,2658.55,3538080000,0.0271572407717926
2018-03-27,2667.57,2674.78,2596.12,2612.62,3761320000,-0.017276334844182117
2018-03-28,2611.3,2632.65,2593.06,2605.0,3875720000,-0.0029166124426820428
2018-03-29,2614.41,2659.07,2609.72,2640.87,3572360000,0.01376967370441462
2018-04-02,2633.45,2638.3,2553.8,2581.88,3635780000,-0.02233733580221664
2018-04-03,2592.17,2619.14,2575.49,2614.45,3395840000,0.01261483879963432
2018-04-04,2584.04,2649.86,2573.61,2644.69,3369230000,0.011566486259060316
2018-04-05,2657.36,2672.08,2649.58,2662.84,3230430000,0.00686280811739759
2018-04-06,2645.82,2656.88,2586.27,2604.47,3312390000,-0.02192020549488527
2018-04-09,2617.18,2653.55,2610.79,2613.16,3076140000,0.003336571356168383
2018-04-10,2638.41,2665.45,2635.78,2656.87,3579130000,0.01672687474169199
2018-04-11,2643.89,2661.43,2639.25,2642.19,3054520000,-0.005525298565605352
2018-04-12,2653.83,2674.72,2653.83,2663.99,3045330000,0.008250731400845313
2018-04-13,2676.9,2680.26,2645.05,2656.3,2988540000,-0.0028866474724003055
2018-04-16,2670.1,2686.49,2665.16,2677.84,3020740000,0.008109023830139561
2018-04-17,2692.74,2713.34,2692.05,2706.39,3286190000,0.01066157798822931
2018-04-18,2710.11,2717.49,2703.63,2708.64,3412030000,0.0008313657676830566
2018-04-19,2701.16,2702.84,2681.9,2693.13,3375120000,-0.005726120857699746
2018-04-20,2692.56,2693.94,2660.61,2670.14,3428260000,-0.008536535555283331
2018-04-23,2675.4,2682.86,2657.99,2670.29,3030390000,5.617682967939963e-05
2018-04-24,2680.8,2683.55,2617.32,2634.56,3716020000,-0.01338056915166519
2018-04-25,2634.92,2645.3,2612.67,2639.4,3563680000,0.0018371189116968
2018-04-26,2651.65,2676.48,2647.16,2666.94,3690920000,0.01043418958854292
2018-04-27,2675.47,2677.35,2659.01,2669.91,3234510000,0.0011136358523251566
2018-04-30,2682.51,2682.87,2648.04,2648.05,3749510000,-0.008187541902161422
2018-05-01,2642.96,2655.27,2625.41,2654.8,3562820000,0.0025490455240648746
2018-05-02,2654.24,2660.87,2631.7,2635.67,4047020000,-0.007205815880669042
2018-05-03,2628.08,2637.14,2594.62,2629.73,3867530000,-0.0022536964035709817
2018-05-04,2621.45,2670.93,2615.32,2663.42,3335260000,0.012811201149927953
2018-05-07,2680.34,2683.35,2664.7,2672.63,3266810000,0.003457960066380883
2018-05-08,2670.26,2676.34,2655.2,2671.92,3745100000,-0.0002656559269333947
2018-05-09,2678.12,2701.27,2674.14,2697.79,3913650000,0.009682176113057217
2018-05-10,2705.02,2726.11,2704.54,2723.07,3380640000,0.009370632999603501
2018-05-11,2722.7,2732.86,2717.45,2727.72,2874850000,0.0017076314600799058
2018-05-14,2738.47,2742.1,2725.47,2730.13,2994360000,0.0008835217690965624
2018-05-15,2718.59,2718.59,2701.91,2711.45,3291190000,-0.006842165025108815
2018-05-16,2712.62,2727.76,2712.17,2722.46,3248480000,0.004060558004020054
2018-05-17,2719.71,2731.96,2711.36,2720.13,3478150000,-0.000855843612027285
2018-05-18,2717.35,2719.5,2709.18,2712.97,3383270000,-0.002632227136203147
2018-05-21,2735.39,2739.19,2725.7,2733.01,3053480000,0.007386738519040259
2018-05-22,2738.34,2742.24,2721.88,2724.44,3384140000,-0.0031357367883761977
2018-05-23,2713.98,2733.33,2709.54,2733.29,3333160000,0.003248373977771557
2018-05-24,2730.94,2731.97,2707.38,2727.76,3285750000,-0.002023202806873625
2018-05-25,2723.6,2727.36,2714.99,2721.33,3015260000,-0.002357245505469785
2018-05-29,2705.11,2710.67,2676.81,2689.86,3743310000,-0.011564198388288038
2018-05-30,2702.43,2729.34,2702.43,2724.01,3566490000,0.01269582803565994
2018-05-31,2720.98,2722.5,2700.68,2705.27,4241100000,-0.006879563584568427
2018-06-01,2718.7,2736.93,2718.7,2734.62,3694310000,0.01084919435028664
2018-06-04,2741.67,2749.16,2740.54,2746.87,3410090000,0.0044795986279628774
2018-06-05,2748.46,2752.61,2739.51,2748.8,3523550000,0.0007026178887243884
2018-06-06,2753.25,2772.39,2748.46,2772.35,3662780000,0.00856737485448189
2018-06-07,2774.84,2779.9,2760.16,2770.37,3742080000,-0.0007141955380813858
2018-06-08,2765.84,2779.39,2763.59,2779.03,3138850000,0.0031259362467830343
2018-06-11,2780.18,2790.21,2780.17,2782.0,3262130000,0.0010687182218256375
2018-06-12,2785.6,2789.8,2778.78,2786.85,3435700000,0.0017433501078361058
2018-06-13,2787.94,2791.47,2774.65,2775.63,3820770000,-0.004026050917702695
2018-06-14,2783.21,2789.06,2776.52,2782.49,3540930000,0.002471510972283708
2018-06-15,2777.78,2782.81,2761.73,2779.66,5451990000,-0.0010170746345898873
2018-06-18,2765.79,2774.99,2757.12,2773.75,3316120000,-0.0021261593144484836
2018-06-19,2752.01,2765.05,2743.19,2762.59,3671160000,-0.004023433979269853
2018-06-20,2769.73,2774.86,2763.91,2767.32,3332140000,0.0017121614137458607
2018-06-21,2769.28,2769.28,2744.39,2749.76,3336580000,-0.006345489498865264
2018-06-22,2760.79,2764.17,2752.68,2754.88,5468110000,0.0018619806819504259
2018-06-25,2742.94,2742.94,2698.67,2717.07,3663280000,-0.013724735741665661
2018-06-26,2722.12,2732.91,2715.6,2723.06,3568900000,0.0022045806696182613
2018-06-27,2728.45,2746.09,2699.38,2699.63,3803990000,-0.008604290761129008
2018-06-28,2698.69,2724.34,2691.99,2716.31,3461100000,0.006178624478169192
2018-06-29,2727.13,2743.26,2718.03,2718.37,3586800000,0.0007583817752760957
2018-07-02,2704.95,2727.26,2698.95,2726.71,3095040000,0.0030680150237090142
2018-07-03,2733.27,2736.58,2711.16,2713.22,1911460000,-0.00494735413740377
2018-07-05,2724.19,2737.83,2716.02,2736.61,2980160000,0.00862075320099387
2018-07-06,2737.68,2764.41,2733.52,2759.82,2590250000,0.008481296202235589
2018-07-09,2775.62,2784.65,2770.73,2784.17,3070060000,0.008823039183714743
2018-07-10,2788.56,2795.58,2786.24,2793.84,3080140000,0.0034732074550045677
2018-07-11,2779.82,2785.91,2770.77,2774.02,2986180000,-0.007094178621538827
2018-07-12,2783.14,2799.22,2781.53,2798.29,2834230000,0.008749035695488905
2018-07-13,2796.93,2804.53,2791.69,2801.31,2619790000,0.0010792305300737493
2018-07-16,2797.36,2801.19,2793.39,2798.43,2819860000,-0.001028090429120665
2018-07-17,2789.34,2814.19,2789.24,2809.55,3064920000,0.00397365665748306
2018-07-18,2811.35,2816.76,2805.89,2815.62,3111560000,0.0021604883344306103
2018-07-19,2809.37,2812.05,2799.77,2804.49,3278360000,-0.003952948196134454
2018-07-20,2804.55,2809.7,2800.01,2801.83,3243250000,-0.0009484790461010695
2018-07-23,2799.17,2808.61,2795.14,2806.98,2928490000,0.00183808439484201
2018-07-24,2820.68,2829.99,2811.12,2820.4,3430410000,0.004780938945058377
2018-07-25,2817.73,2848.03,2817.73,2846.07,3584400000,0.009101545880016992
2018-07-26,2835.49,2845.57,2835.26,2837.44,3667290000,-0.003032251490652005
2018-07-27,2842.35,2843.17,2808.34,2818.82,3434370000,-0.006562253298748155
2018-07-30,2819.0,2821.74,2798.11,2802.6,3261190000,-0.005754180827438504
2018-07-31,2809.73,2824.46,2808.06,2816.29,3906890000,0.00488474987511589
